cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,1095,160,6144,8,0,19.9883,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,107.71,403.29,0.0
256,2028,3584,6144,0,0,79.6392,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1121.48,615.49,0.0
256,2028,6144,3072,0,0,69.7718,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1097.21,716.97,0.0
256,2028,160,6144,18,0,22.7885,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,174.97,618.38,0.0
256,2063,3584,6144,0,0,82.64,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1099.41,598.77,0.0
256,2063,6144,3072,0,0,79.8008,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,975.88,633.6,0.0
256,2063,160,6144,8,0,22.8436,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,177.56,626.8,0.0
256,1189,3584,6144,2,0,65.1274,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.02,581.14,0.0
256,1189,6144,3072,0,0,44.2901,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1013.39,838.5,0.0
256,1189,160,6144,8,0,20.0639,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.51,432.06,0.0
256,1090,3584,6144,0,0,48.6866,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,985.98,750.31,0.0
256,1090,6144,3072,0,0,43.8492,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,938.36,812.26,0.0
256,1090,160,6144,8,0,20.1091,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,106.57,399.26,0.0
256,2029,3584,6144,0,0,80.2372,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1113.67,611.06,0.0
256,2029,6144,3072,0,0,69.2871,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1105.43,722.21,0.0
256,2029,160,6144,8,0,22.7467,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,175.37,619.8,0.0
256,1995,3584,6144,0,0,79.0344,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1111.67,614.64,0.0
256,1995,6144,3072,0,0,69.0655,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1090.4,716.97,0.0
256,1995,160,6144,18,0,22.6997,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,172.79,611.41,0.0
256,1172,3584,6144,2,0,64.8034,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,796.49,580.55,0.0
256,1172,6144,3072,0,0,45.1549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,979.77,816.66,0.0
256,1172,160,6144,8,0,19.9668,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.4,428.65,0.0
256,3064,3584,6144,0,0,116.7054,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1156.24,538.18,0.0
256,3064,6144,3072,0,0,100.3866,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1152.17,656.83,0.0
256,3064,160,6144,18,0,23.1201,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,260.56,899.16,0.0
256,1118,3584,6144,0,0,49.3027,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,998.67,748.5,0.0
256,1118,6144,3072,0,0,43.5793,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,968.42,827.16,0.0
256,1118,160,6144,8,0,20.0352,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,109.71,409.77,0.0
256,2852,3584,6144,0,0,116.1547,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1081.34,516.43,0.0
256,2852,6144,3072,0,0,99.4774,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1082.25,630.1,0.0
256,2852,160,6144,18,0,23.0382,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,243.39,842.88,0.0
256,1135,3584,6144,0,0,49.6781,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1006.19,747.4,0.0
256,1135,6144,3072,0,0,44.2217,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,968.86,821.04,0.0
256,1135,160,6144,8,0,20.1843,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,110.56,412.19,0.0
256,1160,3584,6144,2,0,64.9219,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,786.89,577.03,0.0
256,1160,6144,3072,0,0,45.2781,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,967.1,810.37,0.0
256,1160,160,6144,8,0,20.0359,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.83,423.3,0.0
256,1182,3584,6144,2,0,64.4727,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,807.4,585.59,0.0
256,1182,6144,3072,0,0,44.971,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,992.17,823.42,0.0
256,1182,160,6144,8,0,19.9855,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.28,431.49,0.0
256,1170,3584,6144,2,0,66.4831,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,775.04,565.48,0.0
256,1170,6144,3072,0,0,44.2009,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,999.21,833.59,0.0
256,1170,160,6144,8,0,19.9083,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.55,429.26,0.0
256,1941,3584,6144,0,0,79.5903,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1074.03,601.31,0.0
256,1941,6144,3072,0,0,69.1519,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1059.56,704.08,0.0
256,1941,160,6144,8,0,22.6502,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,168.48,597.33,0.0
256,1222,3584,6144,2,0,66.4523,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,809.86,576.16,0.0
256,1222,6144,3072,0,0,44.6533,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1033.05,843.03,0.0
256,1222,160,6144,8,0,20.1743,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,119.09,440.27,0.0
256,1117,3584,6144,0,0,49.631,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,991.17,743.28,0.0
256,1117,6144,3072,0,0,43.1797,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,976.51,834.45,0.0
256,1117,160,6144,8,0,20.1667,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.9,406.78,0.0
256,2796,3584,6144,0,0,113.4003,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1085.86,522.4,0.0
256,2796,6144,3072,0,0,99.3373,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1062.5,622.33,0.0
256,2796,160,6144,18,0,23.0801,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,238.18,825.66,0.0
256,1128,3584,6144,0,0,50.6814,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,980.19,730.76,0.0
256,1128,6144,3072,0,0,44.1361,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,964.76,820.2,0.0
256,1128,160,6144,8,0,19.9935,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,110.92,413.86,0.0
256,2057,3584,6144,0,0,81.9656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1105.23,602.73,0.0
256,2057,6144,3072,0,0,78.4032,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,990.38,643.72,0.0
256,2057,160,6144,8,0,22.8366,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,177.09,625.29,0.0
256,251,37984,6144,0,0,125.6432,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,932.43,2021.47,0.0
256,3948,3584,6144,0,0,146.31,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1188.37,509.71,0.0
256,3948,6144,3072,0,0,121.9395,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1222.18,652.09,0.0
256,3948,160,6144,18,0,23.485,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,330.51,1128.5,0.0
256,1153,3584,6144,2,0,65.4987,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,775.26,570.53,0.0
256,1153,6144,3072,0,0,44.7525,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.56,817.48,0.0
256,1153,160,6144,8,0,19.9959,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.37,421.89,0.0
256,1159,3584,6144,2,0,64.5118,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,791.21,580.49,0.0
256,1159,6144,3072,0,0,44.9705,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.88,815.57,0.0
256,1159,160,6144,8,0,19.9882,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.0,423.99,0.0
256,2021,3584,6144,0,0,79.718,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1116.5,613.71,0.0
256,2021,6144,3072,0,0,69.3876,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1099.48,719.39,0.0
256,2021,160,6144,8,0,22.71,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,174.96,618.53,0.0
256,1981,3584,6144,0,0,78.4516,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1112.07,616.83,0.0
256,1981,6144,3072,0,0,68.9923,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1083.89,714.61,0.0
256,1981,160,6144,8,0,22.8963,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,170.11,602.2,0.0
256,1166,3584,6144,2,0,65.7223,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,781.33,571.22,0.0
256,1166,6144,3072,0,0,45.6065,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,965.1,806.55,0.0
256,1166,160,6144,8,0,19.9583,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.86,426.89,0.0
256,2044,3584,6144,0,0,81.042,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1110.76,607.46,0.0
256,2044,6144,3072,0,0,67.7539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1138.8,741.95,0.0
256,2044,160,6144,18,0,22.7253,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,176.84,624.65,0.0
256,1141,3584,6144,0,0,49.0664,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1024.12,758.34,0.0
256,1141,6144,3072,0,0,43.6621,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.47,833.68,0.0
256,1141,160,6144,8,0,19.9783,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.29,418.38,0.0
256,1177,3584,6144,2,0,65.7995,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,787.78,572.78,0.0
256,1177,6144,3072,0,0,45.2374,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,982.16,816.87,0.0
256,1177,160,6144,8,0,19.8854,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.37,432.03,0.0
256,1184,3584,6144,2,0,65.7867,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,792.62,574.3,0.0
256,1184,6144,3072,0,0,44.7265,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,999.28,828.61,0.0
256,1184,160,6144,8,0,20.0868,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.89,429.95,0.0
256,1076,3584,6144,0,0,49.3754,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,959.73,736.07,0.0
256,1076,6144,3072,0,0,43.1265,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,941.83,820.88,0.0
256,1076,160,6144,8,0,20.0351,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.59,396.22,0.0
256,2083,3584,6144,0,0,81.7588,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1122.03,608.48,0.0
256,2083,6144,3072,0,0,77.93,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1008.99,652.76,0.0
256,2083,160,6144,8,0,22.8667,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,179.1,631.82,0.0
256,1986,3584,6144,0,0,79.1776,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1104.65,612.01,0.0
256,1986,6144,3072,0,0,67.5227,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1110.28,731.3,0.0
256,1986,160,6144,18,0,22.8042,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,171.22,606.05,0.0
256,2002,3584,6144,0,0,79.5544,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1108.28,611.79,0.0
256,2002,6144,3072,0,0,68.7705,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1098.92,721.6,0.0
256,2002,160,6144,8,0,22.7522,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,173.0,611.98,0.0
256,1921,3584,6144,0,0,78.572,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1076.73,605.72,0.0
256,1921,6144,3072,0,0,69.6791,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1040.7,694.34,0.0
256,1921,160,6144,18,0,22.7859,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,165.75,588.1,0.0
256,1080,3584,6144,0,0,47.9778,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,991.36,758.62,0.0
256,1080,6144,3072,0,0,43.0097,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,947.89,824.54,0.0
256,1080,160,6144,8,0,19.9907,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,106.22,398.39,0.0
256,1234,3584,6144,2,0,66.0407,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.91,582.17,0.0
256,1234,6144,3072,0,0,45.1445,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1031.84,837.94,0.0
256,1234,160,6144,8,0,19.9951,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.34,448.09,0.0
256,1143,3584,6144,0,0,51.0238,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.56,729.77,0.0
256,1143,6144,3072,0,0,44.7885,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,963.35,813.4,0.0
256,1143,160,6144,8,0,20.0614,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.02,417.29,0.0
256,1073,3584,6144,0,0,48.5794,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.74,747.31,0.0
256,1073,6144,3072,0,0,42.5041,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.95,831.82,0.0
256,1073,160,6144,8,0,19.9624,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.68,396.69,0.0
256,1139,3584,6144,0,0,50.6542,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,990.28,734.05,0.0
256,1139,6144,3072,0,0,45.1245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.83,805.98,0.0
256,1139,160,6144,8,0,20.0808,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,111.52,415.6,0.0
256,1112,3584,6144,0,0,49.9886,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,979.68,736.63,0.0
256,1112,6144,3072,0,0,43.9245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.65,818.56,0.0
256,1112,160,6144,8,0,20.0767,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.9,406.99,0.0
256,1194,3584,6144,2,0,64.9348,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,809.8,583.89,0.0
256,1194,6144,3072,0,0,44.5852,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1010.92,834.68,0.0
256,1194,160,6144,8,0,20.0775,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.92,433.37,0.0
256,2182,3584,6144,0,0,83.7408,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1147.54,609.82,0.0
256,2182,6144,3072,0,0,79.2128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1039.83,661.38,0.0
256,2182,160,6144,18,0,22.9694,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,186.77,656.85,0.0
256,1195,3584,6144,2,0,65.5329,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,803.08,578.76,0.0
256,1195,6144,3072,0,0,44.7985,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1006.95,831.04,0.0
256,1195,160,6144,8,0,20.1355,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.68,432.45,0.0
256,1121,3584,6144,0,0,49.0705,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1006.08,752.85,0.0
256,1121,6144,3072,0,0,43.2512,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,978.39,834.5,0.0
256,1121,160,6144,8,0,19.9608,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,110.42,412.27,0.0
256,1097,3584,6144,0,0,48.9656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.65,747.94,0.0
256,1097,6144,3072,0,0,45.0625,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,918.95,792.77,0.0
256,1097,160,6144,8,0,19.8579,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.61,406.59,0.0
256,2108,3584,6144,0,0,81.514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1138.91,614.39,0.0
256,2108,6144,3072,0,0,78.2316,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1017.16,655.15,0.0
